id_seq,id_pesq,id_muni,info_uf,info_muni,info_election,info_position,comp_nm,comp_cnpj,comp_contract_same,stat_id,stat_nm,pesq_n,pesq_val,pesq_contractors,pesq_origin,dt_reg,dt_pub,dt_start,dt_end,lat,long
3163,SC-05348/2016,SC_80454,SC,BIGUACU,Eleições Municipais 2016,Prefeito,"VORTEX PESQUISAS, CONSULTORIA E SISTEMAS LTDA - ME / VORTEX PESQUISAS",82883901000133,Não,Conre4ªRegião: 9597,SILVIA RITA GLINSKI SEFRIN,402,4e3,CPF/CNPJ: 72365786000151 - OZIAS DEODATO ALVES JUNIOR-JORNAL BIGUACU EM FOCO Origem do Recurso: (Recursos proprios),Recursos proprios,2016-06-02,2016-06-08,2016-05-27,2016-05-31,-27.4960926266667,-48.6549183133333
3164,SC-01035/2016,SC_80454,SC,BIGUACU,Eleições Municipais 2016,Prefeito,"VORTEX PESQUISAS, CONSULTORIA E SISTEMAS LTDA - ME / VORTEX PESQUISAS",82883901000133,Não,Conre4_9597,SILVIA RITA GLINSKI SEFRIN,400,2e3,CPF/CNPJ: 72365786000151 - OZIAS DEODATO ALVES JUNIOR-JORNAL BIGUACU EM FOCO Origem do Recurso: (Recursos proprios),Recursos proprios,2016-07-01,2016-07-07,2016-07-04,2016-07-06,-27.4960926266667,-48.6549183133333
3165,SC-01011/2016,SC_82910,SC,RIO DO SUL,Eleições Municipais 2016,Prefeito,GLAUCO VITAL DA SILVA INSTITUITO DE PESQUISA VISAO - MARKETING E OPINIAO PUBLICA / 3 VISAO PESQUISAS E MARKETING INTELIGENTES,07278993000107,Não,7655,AUGUSTO DA SILVA ROCHA,400,3e3,CPF/CNPJ: 72448640000170 - FUNDACAO OSNY JOSE GONCALVES TELEVISAO BELA ALIANCA / REDE BELA ALIANCA DE TELEVISAO Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-20,2016-09-26,2016-09-21,2016-09-24,-27.214327,-49.642103216
3166,SP-05487/2016,SP_66192,SP,JUNDIAI,Eleições Municipais 2016,Prefeito,MARCIA CRISTINA DA SILVA ROCHA - ME / FOCCUS INSTITUTO DE PESQUISA,25999377000127,Não,7655,AUGUSTO DA SILVA ROCHA,750,8e3,CPF/CNPJ: 73137838000103 - LAUDA EDITORA CONSULTORIAS E COMUNICACOES LTDA / JORNAL DE JUNDIAI Origem do Recurso: (Recursos proprios),Recursos proprios,2016-08-29,2016-09-04,2016-08-31,2016-09-02,-23.1851559791667,-46.88576638125
3167,SP-06247/2016,SP_72370,SP,VINHEDO,Eleições Municipais 2016,Prefeito,POLO PESQUISAS E ASSESSORIA LTDA - ME,13098271000173,Não,5826A,VERA LUCIA CANDIANI,440,12e3,CPF/CNPJ: 73162836000166 - EMPRESA JORNALISTICA TRIBUNA DE VINHEDO LTDA - ME / TRIBUNA DE VINHEDO Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-23,2016-09-29,2016-09-27,2016-09-28,-23.0325503833333,-46.9804429083333
3168,SP-03905/2016,SP_72370,SP,VINHEDO,Eleições Municipais 2016,Prefeito,POLO PESQUISAS E ASSESSORIA LTDA - ME,13098271000173,Não,5826A,VERA LUCIA CANDIANI,440,12e3,CPF/CNPJ: 73162836000166 - EMPRESA JORNALISTICA TRIBUNA DE VINHEDO LTDA - ME / TRIBUNA DE VINHEDO Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-15,2016-09-21,2016-09-20,2016-09-21,-23.0325503833333,-46.9804429083333
3169,SC-03150/2016,SC_81639,SC,ITAPEMA,Eleições Municipais 2016,Prefeito,SOCIEDADE AVANTIS DE ENSINO E ESCOLA DE AVIACAO CIVIL LTDA / FACULDADE AVANTIS,04204407000191,Não,9180,FILIPE JAEGER ZABALA,769,3e3,CPF/CNPJ: 73452674000109 - HUMSA NEGOCIOS IMOBILIARIOS LTDA - ME / SAVOIA IMOVEIS Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-21,2016-09-27,2016-09-08,2016-09-11,-27.0948437363636,-48.6118795363636
3170,SC-09539/2016,SC_81639,SC,ITAPEMA,Eleições Municipais 2016,Prefeito,SOCIEDADE AVANTIS DE ENSINO E ESCOLA DE AVIACAO CIVIL LTDA / FACULDADE AVANTIS,04204407000191,Não,9180,FILIPE JAEGER ZABALA,769,3500,CPF/CNPJ: 73452674000109 - HUMSA NEGOCIOS IMOBILIARIOS LTDA - ME / SAVOIA IMOVEIS Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-21,2016-09-27,2016-09-18,2016-09-20,-27.0948437363636,-48.6118795363636
3171,PA-09348/2016,PA_04588,PA,BANNACH,Eleições Municipais 2016,Prefeito,INST GAUSS DE PESQ SOCIAIS ECON E DE OPINIAO PUB LTDA - ME / INSTITUTO GAUSS,01338700000153,Não,6892,"JOAO SOARES DE ARAUJO NETO, BACHAREL EM ESTATISTICA",120,5e3,CPF/CNPJ: 73507954249 - EDIELSON SANTOS LIMA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-07,2016-09-13,2016-09-09,2016-09-09,-7.3483753,-50.3964384
3172,MA-04434/2016,MA_07870,MA,GOVERNADOR ARCHER,Eleições Municipais 2016,Prefeito,ECONOMETRICA PESQUISA LTDA / INSTITUTO DE PESQUISA ECONOMETRICA,11159115000140,Não,1955,CELENE RAPOSO DE AQUINO,367,3e3,CPF/CNPJ: 73625612372 - ANTONIO CHARLES FERREIRA DE ANDRADE Origem do Recurso: (Recursos proprios),Recursos proprios,2016-08-26,2016-09-01,2016-08-20,2016-08-21,-4.9333333,-44.3833333
3173,RS-00400/2016,RS_88455,RS,SANTANA DO LIVRAMENTO,Eleições Municipais 2016,Prefeito,INSTITUTO METHODUS ANALISE DE MERCADO SOCIEDADE SIMPLES LIMITADA,00853528000103,Não,8151,JULIANE SILVEIRA FREIRE DA SILVA,400,18e3,CPF/CNPJ: 73752180000131 - J B EMPRESA JORNALISTICA LTDA - EPP Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-23,2016-09-29,2016-09-25,2016-09-27,-30.8873332454545,-55.53461235
3174,MG-05265/2016,MG_49336,MG,PALMA,Eleições Municipais 2016,Prefeito,INSTITUTO VERITA LTDA - EPP / VERITA,00654576000172,Não,7439,LEONARD MENDONCA DE ASSIS,258,5e3,CPF/CNPJ: 74041062000188 - JULIO CESAR MOREIRA SANTOS - ME / O PORTA VOZ Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-24,2016-09-30,2016-09-25,2016-09-29,-21.3724912,-42.3110866
3175,SP-04235/2016,SP_70777,SP,SAO CAETANO DO SUL,Eleições Municipais 2016,Prefeito,"JEO BRASIL PESQUISA, MARKETING COMUNICACAO & PROJETOS LTDA - EPP",13633001000115,Não,9552,LIGIA PAES GONCALVES,567,14150,CPF/CNPJ: 74340183000120 - Diretorio Municipal Do PSDB de Sao Caetano do Sul     Origem do Recurso: (Recursos proprios),Recursos proprios,2016-03-11,2016-03-17,2016-03-10,2016-03-11,-23.62432416,-46.572167704
3176,RS-08480/2016,RS_88455,RS,SANTANA DO LIVRAMENTO,Eleições Municipais 2016,Prefeito,IIP INSTITUTO DE PESQUISAS LTDA - ME / INDEX INSTITUTO DE PESQUISAS,10735713000157,Não,8151,JULIANE SILVEIRA DA SILVA,600,8e3,"CPF/CNPJ: 74703034000189 - PARTIDO PROGRESSISTA / PP DIRETORIO REGIONAL DO RIO GRANDE DO SUL Origem do Recurso: (Fundo partidario, Recursos proprios)",Fundo partidario,2016-09-23,2016-09-29,2016-09-24,2016-09-26,-30.8873332454545,-55.53461235
3177,PR-03763/2016,PR_76635,PR,LOANDA,Eleições Municipais 2016,Prefeito,W J MENDES PESQUISAS - EIRELI,15293191000102,Não,9863-A,LINIANE GAZOLA,250,5e3,CPF/CNPJ: 75460261000193 - RADIO EDUCADORA DE LOANDA LTDA - ME Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-23,2016-09-29,2016-09-23,2016-09-29,-22.9237632785714,-53.1359034857143
3178,SC-03438/2016,SC_81370,SC,ICARA,Eleições Municipais 2016,Prefeito,IPC - INSTITUTO DE PESQUISA CATARINENSE LTDA - EPP / IPC - INSTITUTO DE PESQUISA,09256171000150,Não,9564,ANDRIGO RODRIGUES,500,2800,CPF/CNPJ: 75500777000114 - RADIO DIFUSORA DE ICARA LTDA - EPP Origem do Recurso: (Recursos proprios),Recursos proprios,2016-08-06,2016-08-12,2016-08-09,2016-08-10,-28.7146970818182,-49.3018861454545
3179,SC-06515/2016,SC_81370,SC,ICARA,Eleições Municipais 2016,Prefeito,IPC - INSTITUTO DE PESQUISA CATARINENSE LTDA - EPP / IPC - INSTITUTO DE PESQUISA,09256171000150,Não,9564,ANDRIGO RODRIGUES,500,2800,CPF/CNPJ: 75500777000114 - RADIO DIFUSORA DE ICARA LTDA - EPP Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-10,2016-09-16,2016-09-13,2016-09-14,-28.7146970818182,-49.3018861454545
3180,SC-03532/2016,SC_81370,SC,ICARA,Eleições Municipais 2016,Prefeito,IPC - INSTITUTO DE PESQUISA CATARINENSE LTDA - EPP / IPC - INSTITUTO DE PESQUISA,09256171000150,Não,9564,ANDRIGO RODRIGUES,600,3e3,CPF/CNPJ: 75500777000114 - RADIO DIFUSORA DE ICARA LTDA - EPP Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-23,2016-09-29,2016-09-28,2016-09-29,-28.7146970818182,-49.3018861454545
3181,PR-05268/2016,PR_75256,PR,CORNELIO PROCOPIO,Eleições Municipais 2016,Prefeito,TONKOVITCH & TONKOVITCH PESQUISAS LTDA / ARBEIT PESQUISAS,13776203000116,Não,8250-A,JIMMY ADANS,350,5e3,CPF/CNPJ: 76126903000185 - RADIO GRAUNA LTDA - ME / RADIO GRAUNA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-13,2016-09-19,2016-09-16,2016-09-19,-23.1837309666667,-50.6517923476191
3182,PR-04198/2016,PR_75256,PR,CORNELIO PROCOPIO,Eleições Municipais 2016,Prefeito,TONKOVITCH & TONKOVITCH PESQUISAS LTDA / ARBEIT PESQUISAS,13776203000116,Não,8250-A,JIMMY ADANS,350,4e3,CPF/CNPJ: 76126903000185 - RADIO GRAUNA LTDA - ME / RADIO GRAUNA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-22,2016-09-28,2016-09-23,2016-09-27,-23.1837309666667,-50.6517923476191
3183,PR-05172/2016,PR_76236,PR,IVAIPORA,Eleições Municipais 2016,Prefeito,TONKOVITCH & TONKOVITCH PESQUISAS LTDA / ARBEIT PESQUISAS,13776203000116,Não,8250-A,JIMMY ADANS,400,4e3,CPF/CNPJ: 76236090000186 - RADIO UBA LIMITADA - ME / RADIO UBA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-04,2016-09-10,2016-09-05,2016-09-06,-24.2460638,-51.6765844
3184,PR-01243/2016,PR_74934,PR,CASCAVEL,Eleições Municipais 2016,Prefeito,DATASONDA PESQUISAS LTDA - ME / DATASONDA,04453641000152,Não,Nº. 7004-A,WILSON ALVES DE OLIVEIRA,400,8e3,CPF/CNPJ: 76243625000146 - RADIO E TELEVISAO TAROBA LTDA / TELEVISAO TAROBA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-19,2016-09-25,2016-09-21,2016-09-24,-24.9601703880597,-53.4707577149254
3185,PR-04367/2016,PR_77518,PR,PATO BRANCO,Eleições Municipais 2016,Prefeito,W J MENDES PESQUISAS - EIRELI,15293191000102,Não,9063-A,LINIANE GAZOLA,300,5e3,CPF/CNPJ: 76263730000147 - RADIO ITAPUA DE PATO BRANCO LTDA - ME / RADIO ITAPUA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-24,2016-09-30,2016-09-25,2016-09-27,-26.2300265541667,-52.6732241916667
3186,PE-05607/2016,PE_23698,PE,CAMOCIM DE SAO FELIX,Eleições Municipais 2016,Prefeito,METODO PESQUISA E CONSULTORIA LTDA - ME / METODO PESQUISA E CONSULTORIA LTDA,09219131000139,Não,8431,ULISSES MONTARROYOS,400,1e4,CPF/CNPJ: 76312020444 - GIVANILDO BEZERRA DA CUNHA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-22,2016-09-28,2016-09-27,2016-09-27,-8.3593228,-35.7638963
3187,SC-07021/2016,SC_81612,SC,ITAJAI,Eleições Municipais 2016,Prefeito,ACCORD CONSULTORIA LTDA / ACCORD PESQUISAS DE MERCADO E OPINIAO,05590702000196,Não,6641A,DARIO NERY,600,21e3,CPF/CNPJ: 76368240000105 - TV VALE DO ITAJAI LIMITADA / REDE RECORD Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-24,2016-09-30,2016-09-26,2016-09-27,-26.9120781805556,-48.6653209555556
3188,PR-04300/2016,PR_75353,PR,CURITIBA,Eleições Municipais 2016,Prefeito,IBOPE INTELIGENCIA PESQUISA E CONSULTORIA LTDA,68802370000186,Não,6208-A,MARCIA CAVALLARI NUNES,602,41288.25,"CPF/CNPJ: 76494806000145 - SOCIEDADE RADIO EMISSORA PARANAENSE SA / TV PARANAENSE, REDE PARANAENSE",Vazio,2016-08-17,2016-08-23,2016-08-18,2016-08-23,-25.4290478527851,-49.2651762185676
3189,PR-01610/2016,PR_75353,PR,CURITIBA,Eleições Municipais 2016,Prefeito,IBOPE INTELIGENCIA PESQUISA E CONSULTORIA LTDA,68802370000186,Não,6208-A,MARCIA CAVALLARI NUNES,805,55211.03,"CPF/CNPJ: 76494806000145 - SOCIEDADE RADIO EMISSORA PARANAENSE SA / TV PARANAENSE, REDE PARANAENSE",Vazio,2016-09-13,2016-09-19,2016-09-13,2016-09-19,-25.4290478527851,-49.2651762185676
3190,PR-05284/2016,PR_75353,PR,CURITIBA,Eleições Municipais 2016,Prefeito,IBOPE INTELIGENCIA PESQUISA E CONSULTORIA LTDA,68802370000186,Não,6208-A,MARCIA CAVALLARI NUNES,1001,68653.72,"CPF/CNPJ: 76494806000145 - SOCIEDADE RADIO EMISSORA PARANAENSE SA / TV PARANAENSE, REDE PARANAENSE",Vazio,2016-09-25,2016-10-01,2016-09-25,2016-10-01,-25.4290478527851,-49.2651762185676
3191,PR-08766/2016,PR_75353,PR,CURITIBA,Eleições Municipais 2016,Prefeito,IBOPE INTELIGENCIA PESQUISA E CONSULTORIA LTDA,68802370000186,Não,6208-A,MARCIA CAVALLARI NUNES,805,55204.46,"CPF/CNPJ: 76494806000145 - SOCIEDADE RADIO EMISSORA PARANAENSE SA / TV PARANAENSE, REDE PARANAENSE",Vazio,2016-10-15,2016-10-21,2016-10-15,2016-10-21,-25.4290478527851,-49.2651762185676
3192,PR-00015/2016,PR_75353,PR,CURITIBA,Eleições Municipais 2016,Prefeito,IBOPE INTELIGENCIA PESQUISA E CONSULTORIA LTDA,68802370000186,Não,6208-A,MARCIA CAVALLARI NUNES,1001,68645.54,"CPF/CNPJ: 76494806000145 - SOCIEDADE RADIO EMISSORA PARANAENSE SA / TV PARANAENSE, REDE PARANAENSE",Vazio,2016-10-23,2016-10-29,2016-10-23,2016-10-29,-25.4290478527851,-49.2651762185676
3193,PR-09340/2016,PR_76678,PR,LONDRINA,Eleições Municipais 2016,Prefeito,IBOPE INTELIGENCIA PESQUISA E CONSULTORIA LTDA,68802370000186,Não,6208-A,MARCIA CAVALLARI NUNES,602,41288.28999999999,CPF/CNPJ: 76494806000226 - SOCIEDADE RADIO EMISSORA PARANAENSE SA / TV COROADOS,Vazio,2016-08-17,2016-08-23,2016-08-18,2016-08-23,-23.3235230416,-51.1559205176
3194,PR-05633/2016,PR_76678,PR,LONDRINA,Eleições Municipais 2016,Prefeito,IBOPE INTELIGENCIA PESQUISA E CONSULTORIA LTDA,68802370000186,Não,6208-A,MARCIA CAVALLARI NUNES,700,48009.63,CPF/CNPJ: 76494806000226 - SOCIEDADE RADIO EMISSORA PARANAENSE SA / TV COROADOS,Vazio,2016-09-13,2016-09-19,2016-09-13,2016-09-19,-23.3235230416,-51.1559205176
3195,PR-09704/2016,PR_76678,PR,LONDRINA,Eleições Municipais 2016,Prefeito,IBOPE INTELIGENCIA PESQUISA E CONSULTORIA LTDA,68802370000186,Não,6208-A,MARCIA CAVALLARI NUNES,805,55211.08,CPF/CNPJ: 76494806000226 - SOCIEDADE RADIO EMISSORA PARANAENSE SA / TV COROADOS,Vazio,2016-09-25,2016-10-01,2016-09-25,2016-10-01,-23.3235230416,-51.1559205176
3196,PR-06884/2016,PR_77097,PR,MORRETES,Eleições Municipais 2016,Prefeito,TONKOVITCH & TONKOVITCH PESQUISAS LTDA / ARBEIT PESQUISAS,13776203000116,Não,8250-A,JIMMY ADANS,300,6500,CPF/CNPJ: 76531011000160 - RADIO FM ILHA DO MEL LTDA - ME Origem do Recurso: (Recursos proprios),Recursos proprios,2016-08-27,2016-09-02,2016-08-24,2016-08-25,-25.4789016375,-48.831644725
3197,PR-00812/2016,PR_79553,PR,QUEDAS DO IGUACU,Eleições Municipais 2016,Prefeito,JOAO MARIA PEREIRA JUNIOR - INFORMATICA - ME,11454795000124,Não,7655,AUGUSTO ROCHA DA SILVA,380,2500,CPF/CNPJ: 76531052000156 - RADIO CIDADE AM 1520 DE QUEDAS DO IGUACU LTDA  - ME Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-25,2016-10-01,2016-09-26,2016-09-27,-25.4491913545455,-52.9121565454545
3198,PR-06269/2016,PR_74250,PR,APUCARANA,Eleições Municipais 2016,Prefeito,DATACENSO PESQUISAS E TENDENCIAS MERCADOLOGICAS LTDA - EPP,03989764000140,Não,9289-A,CLAUDIA CASSIDORI BACARIN,500,13e3,CPF/CNPJ: 76554757000199 - TELEVISAO TIBAGI LTDA / TELEVISAO TIBAGI CANAL 11 Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-19,2016-09-25,2016-09-15,2016-09-18,-23.554899140625,-51.461637778125
3199,PR-04729/2016,PR_74837,PR,CAMPO MOURAO,Eleições Municipais 2016,Prefeito,DATACENSO PESQUISAS E TENDENCIAS MERCADOLOGICAS LTDA - EPP,03989764000140,Não,9289-A,CLAUDIA CASSIDORI BACARIN,400,13e3,CPF/CNPJ: 76554757000199 - TELEVISAO TIBAGI LTDA / TELEVISAO TIBAGI CANAL 11 Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-20,2016-09-26,2016-09-21,2016-09-22,-24.0441663085714,-52.3793686714286
3200,PR-05852/2016,PR_75353,PR,CURITIBA,Eleições Municipais 2016,Prefeito,IBOPE INTELIGENCIA PESQUISA E CONSULTORIA LTDA,68802370000186,Não,6208-A,MARCIA CAVALLARI NUNES,805,6e4,"CPF/CNPJ: 76600188000170 - Radio e Televisao Iguacu S/A - Rua Joao Tschannerl, 830, CEP 80820-010, Curitiba/PR Origem do Recurso: (Recursos proprios)",Recursos proprios,2016-07-04,2016-07-10,2016-07-02,2016-07-05,-25.4290478527851,-49.2651762185676
3201,PR-04405/2016,PR_75353,PR,CURITIBA,Eleições Municipais 2016,Prefeito,DATACENSO PESQUISAS E TENDENCIAS MERCADOLOGICAS LTDA - EPP,03989764000140,Não,9289-A,CLAUDIA CASSIDORI BACARIN,1500,13e3,CPF/CNPJ: 76600188000170 - RADIO E TELEVISAO IGUACU SA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-08-30,2016-09-05,2016-08-31,2016-09-04,-25.4290478527851,-49.2651762185676
3202,PR-09227/2016,PR_75353,PR,CURITIBA,Eleições Municipais 2016,Prefeito,IRG CONSULTORIA E PRESTACAO DE SERVICO LTDA - ME / IRG CONSULTORIA,10175063000132,Não,7520-A,DINARTEORLANDI,1200,18e3,CPF/CNPJ: 76637305000170 - EDITORA JORNAL DO ESTADO LTDA / JORNAL BEMPARANA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-08-26,2016-09-01,2016-08-26,2016-08-30,-25.4290478527851,-49.2651762185676
3203,PR-05148/2016,PR_74837,PR,CAMPO MOURAO,Eleições Municipais 2016,Prefeito,IRG CONSULTORIA E PRESTACAO DE SERVICO LTDA - ME / IRG CONSULTORIA,10175063000132,Não,7520-A,DINARTE ORLANDI,400,6e3,CPF/CNPJ: 76748979000142 - JORNAL TRIBUNA DO INTERIOR LTDA - EPP / TRIBUNA DO INTERIOR Origem do Recurso: (Recursos proprios),Recursos proprios,2016-08-25,2016-08-31,2016-08-26,2016-08-29,-24.0441663085714,-52.3793686714286
3204,PR-02317/2016,PR_74837,PR,CAMPO MOURAO,Eleições Municipais 2016,Prefeito,IRG CONSULTORIA E PRESTACAO DE SERVICO LTDA - ME / IRG CONSULTORIA,10175063000132,Não,7520-A,DINARTE ORLANDI,400,6e3,CPF/CNPJ: 76748979000142 - JORNAL TRIBUNA DO INTERIOR LTDA - EPP / TRIBUNA DO INTERIOR Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-07,2016-09-13,2016-09-08,2016-09-11,-24.0441663085714,-52.3793686714286
3205,PR-04294/2016,PR_74837,PR,CAMPO MOURAO,Eleições Municipais 2016,Prefeito,IRG CONSULTORIA E PRESTACAO DE SERVICO LTDA - ME / IRG CONSULTORIA,10175063000132,Não,7520-A,DINARTE ORLANDI,400,6e3,CPF/CNPJ: 76748979000142 - JORNAL TRIBUNA DO INTERIOR LTDA - EPP / TRIBUNA DO INTERIOR Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-21,2016-09-27,2016-09-23,2016-09-25,-24.0441663085714,-52.3793686714286
3206,PR-03818/2016,PR_75140,PR,BOA VENTURA DE SAO ROQUE,Eleições Municipais 2016,Prefeito,GLAUCO VITAL DA SILVA INSTITUITO DE PESQUISA VISAO - MARKETING E OPINIAO PUBLICA / 3 VISAO PESQUISAS E MARKETING INTELIGENTES,07278993000107,Não,7655,AUGUSTO DA SILVA ROCHA,357,6e3,CPF/CNPJ: 77128163000189 - RADIO AURIVERDE DE PITANGA LTDA - ME / RADIO PITANGA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-14,2016-09-20,2016-09-15,2016-09-16,-24.9108771,-51.6497964
3207,PR-05982/2016,PR_76813,PR,MANOEL RIBAS,Eleições Municipais 2016,Prefeito,W J MENDES PESQUISAS - EIRELI,15293191000102,Não,9063-A,LINIANE GAZOLA,250,6e3,CPF/CNPJ: 77128163000189 - RADIO AURIVERDE DE PITANGA LTDA - ME / RADIO PITANGA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-18,2016-09-24,2016-09-19,2016-09-24,-24.3808762428571,-50.9242999857143
3208,PR-06175/2016,PR_77712,PR,PITANGA,Eleições Municipais 2016,Prefeito,TONKOVITCH & TONKOVITCH PESQUISAS LTDA / ARBEIT PESQUISAS,13776203000116,Não,8250-A,JIMMY ADANS,350,5e3,CPF/CNPJ: 77128163000189 - RADIO AURIVERDE DE PITANGA LTDA - ME / RADIO PITANGA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-15,2016-09-21,2016-09-19,2016-09-23,-24.7587677923077,-51.7731406923077
3209,PR-04548/2016,PR_77712,PR,PITANGA,Eleições Municipais 2016,Prefeito,TONKOVITCH & TONKOVITCH PESQUISAS LTDA / ARBEIT PESQUISAS,13776203000116,Não,8250-A,JIMMY ADANS,300,5e3,CPF/CNPJ: 77128163000189 - RADIO AURIVERDE DE PITANGA LTDA - ME / RADIO PITANGA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-23,2016-09-29,2016-09-24,2016-09-28,-24.7587677923077,-51.7731406923077
3210,MA-07390/2016,MA_09512,MA,VITORIA DO MEARIM,Eleições Municipais 2016,Prefeito,ESCUTEC - PESQUISAS DE MERCADO E DE OPINIAO PUBLICA LTDA. - EPP / ESCUTEC,10892795000143,Não,CONRE 8532 5ª Região,HILDETE ALVES DA COSTA,303,6e3,CPF/CNPJ: 77370996387 - IGOR JARDIM PRAZERES Origem do Recurso: (Recursos proprios),Recursos proprios,2016-08-27,2016-09-02,2016-08-23,2016-08-24,-3.4599208125,-44.8707827
3211,PR-01001/2016,PR_76570,PR,LAPA,Eleições Municipais 2016,Prefeito,W J MENDES PESQUISAS - EIRELI,15293191000102,Não,CONRE 3 R 9063-A,LINIANE GAZOLA,300,6e3,CPF/CNPJ: 77624922000102 - EDITORA GRAFICA NOSSA SENHORA APARECIDA LTDA - ME Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-06,2016-09-12,2016-09-07,2016-09-11,-25.7683066785714,-49.7201737071429
3212,MA-04203/2016,MA_08567,MA,TRIZIDELA DO VALE,Eleições Municipais 2016,Prefeito,INOP - INSTITUTO NACIONAL DE OPINIAO PUBLICA LTDA - ME / INSTITUTO NACIONAL DE OPINIAO PUBLICA (INOP),14266926000138,Não,7ª REGIÃO 8747,VITOR  EMMANUEL BOUCAS DA SILVA,251,3e3,CPF/CNPJ: 77716620304 - DAMIAO FELIPE BARBOSA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-06,2016-09-12,2016-08-17,2016-08-19,-4.55955935,-44.627239075
3214,PR-03805/2016,PR_75353,PR,CURITIBA,Eleições Municipais 2016,Prefeito,OPINIAO PESQUISA E ASSESSORIA LTDA - ME / INSTITUTO OPINIAO - PESQUISAS DE OPINIAO PUBLICA,10340949000194,Não,9066-A,ANDRESSA KUTCHENKO,1200,2e4,CPF/CNPJ: 77827673000144 - FM STUDIO 96 LTDA - EPP / RADIO CURITIBANA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-23,2016-09-29,2016-09-26,2016-09-27,-25.4290478527851,-49.2651762185676
3215,PR-04268/2016,PR_75353,PR,CURITIBA,Eleições Municipais 2016,Prefeito,OPINIAO PESQUISA E ASSESSORIA LTDA - ME / INSTITUTO OPINIAO - PESQUISAS DE OPINIAO PUBLICA,10340949000194,Não,9066-A,ANDRESSA KUTSCHENKO,1200,2e4,CPF/CNPJ: 77827673000144 - FM STUDIO 96 LTDA - EPP / RADIO CURITIBANA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-10-05,2016-10-11,2016-10-07,2016-10-09,-25.4290478527851,-49.2651762185676
3216,PR-01761/2016,PR_75353,PR,CURITIBA,Eleições Municipais 2016,Prefeito,OPINIAO PESQUISA E ASSESSORIA LTDA - ME / INSTITUTO OPINIAO - PESQUISAS DE OPINIAO PUBLICA,10340949000194,Não,9066-A,ANDRESSA KUSTHENKO,1200,2e4,CPF/CNPJ: 77827673000144 - FM STUDIO 96 LTDA - EPP / RADIO CURITIBANA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-10-13,2016-10-19,2016-10-15,2016-10-17,-25.4290478527851,-49.2651762185676
3217,PR-03787/2016,PR_74071,PR,ALMIRANTE TAMANDARE,Eleições Municipais 2016,Prefeito,DATASONDA PESQUISAS LTDA - ME / DATASONDA,04453641000152,Não,Nº. 7004-A,WILSON ALVES DE OLIVEIRA,400,8e3,CPF/CNPJ: 77858107968 - ADLAR DAMER DE OLIVEIRA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-15,2016-09-21,2016-09-17,2016-09-20,-25.3140740631579,-49.3014072736842
3218,SC-02561/2016,SC_80810,SC,CHAPECO,Eleições Municipais 2016,Prefeito,ACCORD CONSULTORIA LTDA / ACCORD PESQUISAS DE MERCADO E OPINIAO,05590702000196,Não,6641A,DARIO NERY,600,25e3,CPF/CNPJ: 78647633000183 - TV O ESTADO LTDA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-15,2016-09-21,2016-09-19,2016-09-21,-27.098602195122,-52.6154219268293
